lineage_name	cell_line_name	accession_id	synonym_names	CCLE_Name	gdsc_id	nci_taxonomy_id	doid	doid_heiarchy	Broad_ID	broad_id_alt	grouped_general_doid	group_general_lineage_name
856	lung adenocarcinoma	NCI-H1755	CVCL_1492	['H1755', 'H-1755', 'NCIH1755']	NCIH1755_LUNG	908475	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000282		DOID:1324	lung cancer
857	lung adenocarcinoma	NCI-H1792	CVCL_1495	['H1792', 'H-1792', 'NCIH1792']	NCIH1792_LUNG	724868	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000496		DOID:1324	lung cancer
858	lung adenocarcinoma	PC-14	CVCL_1640	['PC14']	PC14_LUNG	753608	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000030		DOID:1324	lung cancer
859	lung adenocarcinoma	NCI-H1693	CVCL_1488	['H1693', 'H-1693']	NCIH1693_LUNG	687802	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000021		DOID:1324	lung cancer
860	lung adenocarcinoma	NCI-H1395	CVCL_1467	['H1395', 'H-1395', 'NCIH1395']	NCIH1395_LUNG	684681	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000327		DOID:1324	lung cancer
861	lung adenocarcinoma	NCI-H1975	CVCL_1511	['H1975', 'H-1975']	NCIH1975_LUNG	924244	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000587		DOID:1324	lung cancer
862	lung adenocarcinoma	RERF-LC-Ad2	CVCL_1652	['RERF-LC-AD2', 'RERFLCAD2', 'RadiationEffectsResearchFoundation-LungCancer-Adenocarcinoma2']	RERFLCAD2_LUNG	NA	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000774		DOID:1324	lung cancer
863	lung adenocarcinoma	NCI-H1793	CVCL_1496	['H1793', 'H-1793']	NCIH1793_LUNG	908463	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000888		DOID:1324	lung cancer
864	lung adenocarcinoma	NCI-H1944	CVCL_1508	['H1944', 'H-1944']	NCIH1944_LUNG	1240185	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000414		DOID:1324	lung cancer
865	lung adenocarcinoma	NCI-H1651	CVCL_1484	['H1651', 'H-1651', 'NCIH1651']	NCIH1651_LUNG	910900	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000893		DOID:1324	lung cancer
866	lung adenocarcinoma	NCI-H3255	CVCL_6831	['H3255', 'H-3255', 'H3255_DA']	NCIH3255_LUNG	1247873	C3512	DOID:3910	[u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000109	[‘ACH-002137’]	DOID:1324	lung cancer
867	lung cancer	MERO95	CVCL_41777	['ero-9']	MERO95_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001562		DOID:1324	lung cancer
868	lung cancer	UMC-11	CVCL_1784	['UMC11', 'NCI-UMC-11']	UMC11_LUNG	909779	C4038	DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001417		DOID:1324	lung cancer
869	lung cancer	MERO82	CVCL_94246	['ero-8']	MERO82_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001559		DOID:1324	lung cancer
870	lung cancer	JHU028	CVCL_20305	['a']	JHU028_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002337		DOID:1324	lung cancer
871	lung cancer	MERO48A	CVCL_56821	['ero-48']	MERO48A_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001558		DOID:1324	lung cancer
872	lung cancer	NCI-H727	CVCL_1584	['H727', 'H-727', 'NCIH727']	NCIH727_LUNG	724855	C4038	DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000775		DOID:1324	lung cancer
873	lung cancer	NCI-H835	CVCL_1593	['H835', 'H-835']	NCIH835_LUNG	753607	C4038	DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002177		DOID:1324	lung cancer
874	lung cancer	SALE	CVCL_16504	['AL']	SALE_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000064		DOID:1324	lung cancer
875	lung cancer	NCI-H720	CVCL_1583	['H720', 'H-720', 'NCIH720']	NCIH720_LUNG	687600	C4038	DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002174		DOID:1324	lung cancer
876	lung cancer	MERO41	CVCL_23450	['ero-4']	MERO41_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001557		DOID:1324	lung cancer
877	lung cancer	NCIH513	CVCL_45837	['a']	NCIH513_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002341		DOID:1324	lung cancer
878	lung cancer	MERO25	CVCL_73905	['ero-2']	MERO25_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001556		DOID:1324	lung cancer
879	lung cancer	HCC827GR	CVCL_92563	['a']	HCC827GR_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002333		DOID:1324	lung cancer
880	lung cancer	MERO84	CVCL_94366	['ero-8']	MERO84_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001561		DOID:1324	lung cancer
881	lung cancer	MERO83	CVCL_70698	['ero-8']	MERO83_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001560		DOID:1324	lung cancer
882	lung cancer	MERO14	CVCL_26305	['ero-1']	MERO14_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001555		DOID:1324	lung cancer
883	lung cancer	SCLC22H	CVCL_69524	['CLC-22']	SCLC22H_LUNG	NA		DOID:1324	[u'DOID:1324', 'DOID:0050615', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001386		DOID:1324	lung cancer
884	lung carcinoma	COR-L321	CVCL_2414	['CORL321']	CORL321_LUNG	1322213	C4878	DOID:3905	[u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001490		DOID:1324	lung cancer
885	lung giant cell carcinoma	Lu-99A	CVCL_1393	['LU-99A', 'Lu99A', 'LU99A']	LU99A_LUNG	907796	C4452	DOID:5583	[u'DOID:5583', u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002158		DOID:1324	lung cancer
886	lung giant cell carcinoma	Lu-99	CVCL_3015	['LU-99', 'Lu99', 'LU99', 'C-Lu99']	LU99_LUNG	NA	C4452	DOID:5583	[u'DOID:5583', u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000444		DOID:1324	lung cancer
887	lung giant cell carcinoma	Lu-65	CVCL_1392	['LU-65M', 'LU-65', 'LU65', 'Lu65', 'C-Lu65']	LU65_LUNG	724863	C4452	DOID:5583	[u'DOID:5583', u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000438		DOID:1324	lung cancer
888	lung giant cell carcinoma	HCC1359	CVCL_5128	['HCC-1359']	HCC1359_LUNG	NA	C4452	DOID:5583	[u'DOID:5583', u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000901		DOID:1324	lung cancer
889	lung large cell carcinoma	NCI-H2106	CVCL_1526	['NCIH2106', 'H2106', 'H-2106']	NCIH2106_LUNG	NA	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000904		DOID:1324	lung cancer
890	lung large cell carcinoma	COR-L23	CVCL_1139	['CORL23', 'COR-L23/P', 'L23/P']	CORL23_LUNG	687780	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000662		DOID:1324	lung cancer
891	lung large cell carcinoma	LCLC-103H	CVCL_1375	['LCLC103H']	LCLC103H_LUNG	753586	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000627		DOID:1324	lung cancer
892	lung large cell carcinoma	NCI-H1299	CVCL_0060	['H1299', 'H-1299', 'NCIH1299']	NCIH1299_LUNG	724831	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000510		DOID:1324	lung cancer
893	lung large cell carcinoma	HCC1438	CVCL_L088	['HCC-1438']	HCC1438_LUNG	NA	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000891		DOID:1324	lung cancer
894	lung large cell carcinoma	NCI-H1581	CVCL_1479	['H1581', 'H-1581', 'NCIH1581']	NCIH1581_LUNG	908471	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000015		DOID:1324	lung cancer
895	lung large cell carcinoma	NCI-H661	CVCL_1577	['H661', 'H-661', 'NCIH661']	NCIH661_LUNG	687829	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000853		DOID:1324	lung cancer
896	lung large cell carcinoma	T3M-10	CVCL_8067	['T3M10']	T3M10_LUNG	NA	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000813		DOID:1324	lung cancer
897	lung large cell carcinoma	NCI-H460	CVCL_0459	['NCI.H460', 'H460', 'H-460', 'NCIH460', 'NCI-HUT-460', 'NCI-460']	NCIH460_LUNG	905943	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000463		DOID:1324	lung cancer
898	lung large cell carcinoma	LCLC-97TM1	CVCL_1376	['LCLC97TM1']	LCLC97TM1_LUNG	946361	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000596		DOID:1324	lung cancer
899	lung large cell carcinoma	NCI-H1155	CVCL_1456	['H1155', 'H-1155', 'NCIH1155', 'NCI-1155']	NCIH1155_LUNG	908467	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000980		DOID:1324	lung cancer
900	lung large cell carcinoma	IA-LM	CVCL_1302	['IALM']	IALM_LUNG	910779	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000672		DOID:1324	lung cancer
901	lung large cell carcinoma	NCI-H2126	CVCL_1532	['H2126', 'H-2126']	NCIH2126_LUNG	687814	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000785		DOID:1324	lung cancer
902	lung large cell carcinoma	NCI-H810	CVCL_1590	['H810', 'H-810']	NCIH810_LUNG	925341	C4450	DOID:4556	[u'DOID:4556', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000789		DOID:1324	lung cancer
903	lung mesothelioma/lung cancer	NCI-H2452	CVCL_1553	['H2452', 'H-2452', 'NCIH2452']	NCIH2452_PLEURA	908462	C45665	DOID:5157	[DOID:5157, DOID:2645, DOID:0060084, DOID:0060072, DOID:14566, DOID:4]	ACH-000092		DOID:1324	lung cancer
904	lung mesothelioma/lung cancer	NCI-H2052	CVCL_1518	['H2052', 'H-2052', 'H2052_MM', 'NCIH2052']	NCIH2052_PLEURA	688058	C45663	DOID:5157	[DOID:5157, DOID:2645, DOID:0060084, DOID:0060072, DOID:14566, DOID:4]	ACH-000153		DOID:1324	lung cancer
905	lung mucoepidermoid carcinoma	NCI-H292	CVCL_0455	['H292', 'H-292', 'NCI-HUT-292', 'Hut292', 'NCIH292']	NCIH292_LUNG	753604	C45544	DOID:0050932	[DOID:0050932, DOID:3905, DOID:1324, DOID:0050615, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-001075	[‘ACH-000474’]	DOID:1324	lung cancer
906	lung nsclc	EPLC-272H	CVCL_1197	['']	EPLC272H_LUNG	753556	C45544	DOID:3908	[DOID:3908, DOID:3905, DOID:1324, DOID:0050615, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000585		DOID:1324	lung cancer
907	lung nsclc	NCI-H226	CVCL_1544	['NCI.H226', 'NCIH226', 'H226', 'H-226', 'HUT-226', 'HUT226', 'NCIH226']	NCIH226_LUNG	905941	C45662	DOID:3908	[DOID:3908, DOID:3905, DOID:1324, DOID:0050615, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000367		DOID:1324	lung cancer
908	lung papillary adenocarcinoma	NCI-H441	CVCL_1561	['H441', 'H-441', 'NCI-H441-4', 'NCI-441', 'NCIH441']	NCIH441_LUNG	908460	C5650	DOID:5588	[u'DOID:5588', u'DOID:3910', u'DOID:3908', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000638		DOID:1324	lung cancer
909	lung small cell carcinoma	IST-SL2	CVCL_1314	['']	ISTSL2_LUNG	753565	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002145		DOID:1324	lung cancer
910	lung small cell carcinoma	COR-L311	CVCL_2412	['CORL311']	CORL311_LUNG	687980	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000187		DOID:1324	lung cancer
911	lung small cell carcinoma	HCC33	CVCL_2058	['HCC-33', 'HCC0033']	HCC33_LUNG	1303901	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000515		DOID:1324	lung cancer
912	lung small cell carcinoma	IST-SL1	CVCL_1313	['']	ISTSL1_LUNG	753564	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002144		DOID:1324	lung cancer
913	lung small cell carcinoma	DMS 79	CVCL_1178	['DMS-79', 'DMS79']	DMS79_LUNG	753551	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000703		DOID:1324	lung cancer
914	lung small cell carcinoma	Lu-134-A	CVCL_1387	['Lu-134-a', 'LU-134-A', 'LU-134A', 'Lu-134A', 'Lu134A', 'LU-134', 'Lu-134', 'Lu134', 'NCC-c-Lu-134-A-H', 'Lu-134-A-H', 'LU-134-A-H', 'Lu-134-AH', 'LU-134-AH', 'Lu134AH']	LU134A_LUNG	753588	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002051		DOID:1324	lung cancer
915	lung small cell carcinoma	DMS 153	CVCL_1175	['DMS-153', 'DMS153']	DMS153_LUNG	NA	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000594		DOID:1324	lung cancer
916	lung small cell carcinoma	NCI-H510A	CVCL_1565	['H510A', 'H-510A', 'NCI-H510', 'NCIH510', 'H510', 'H-510']	NCIH510_LUNG	753605	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000871		DOID:1324	lung cancer
917	lung small cell carcinoma	LB647-SCLC	CVCL_1368	['']	LB647SCLC_LUNG	753582	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002154		DOID:1324	lung cancer
918	lung small cell carcinoma	DMS 53	CVCL_1177	['DMS-53', 'DMS53']	DMS53_LUNG	907295	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000698		DOID:1324	lung cancer
919	lung small cell carcinoma	NCI-H378	CVCL_1560	['H378', 'H-378', 'NCIH378']	NCIH378_LUNG	688022	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002173		DOID:1324	lung cancer
920	lung small cell carcinoma	NCI-H446	CVCL_1562	['H446', 'H-446', 'NCI-446', 'NCIH446']	NCIH446_LUNG	688023	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000800		DOID:1324	lung cancer
921	lung small cell carcinoma	NCI-H1304	CVCL_1462	['H1304', 'H-1304', 'NCIH1304']	NCIH1304_LUNG	753599	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002169		DOID:1324	lung cancer
922	lung small cell carcinoma	NCI-H524	CVCL_1568	['H524', 'H-524', 'NCIH524']	NCIH524_LUNG	908483	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000816		DOID:1324	lung cancer
923	lung small cell carcinoma	NCI-H526	CVCL_1569	['H526', 'H-526', 'NCIH526']	NCIH526_LUNG	688025	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000767		DOID:1324	lung cancer
924	lung small cell carcinoma	COR-L88	CVCL_1141	['CorL88', 'CORL88', 'CorL88']	CORL88_LUNG	906808	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000508		DOID:1324	lung cancer
925	lung small cell carcinoma	Lu-135	CVCL_1389	['NCC-c-Lu-135', 'LU-135', 'Lu135']	LU135_LUNG	713899	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001549		DOID:1324	lung cancer
926	lung small cell carcinoma	Lu-139	CVCL_1390	['NCC-c-Lu-139', 'LU-139', 'Lu139', 'LU139']	LU139_LUNG	713878	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002052		DOID:1324	lung cancer
927	lung small cell carcinoma	Lu-165	CVCL_1391	['LU-165', 'LU165']	LU165_LUNG	753589	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002077		DOID:1324	lung cancer
928	lung small cell carcinoma	MS-1 [Human lung carcinoma]	CVCL_1429	['MS-1-L', 'MS1', 'Ms1']	MS1_SKIN	753594	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001131	[‘ACH-001958’]	DOID:1324	lung cancer
929	lung small cell carcinoma	NCI-H1048	CVCL_1453	['H1048', 'H-1048']	NCIH1048_LUNG	687995	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000866		DOID:1324	lung cancer
930	lung small cell carcinoma	NCI-H1092	CVCL_1454	['H1092', 'H-1092']	NCIH1092_LUNG	687997	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000514		DOID:1324	lung cancer
931	lung small cell carcinoma	NCI-H1105	CVCL_1455	['H1105', 'H-1105']	NCIH1105_LUNG	908468	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000780		DOID:1324	lung cancer
932	lung small cell carcinoma	NCI-H1184	CVCL_1458	['H1184', 'H-1184', 'NCIH1184']	NCIH1184_LUNG	NA	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000523		DOID:1324	lung cancer
933	lung small cell carcinoma	COR-L279	CVCL_1140	['CORL279']	CORL279_LUNG	910937	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000257		DOID:1324	lung cancer
934	lung small cell carcinoma	COR-L303	CVCL_2411	['CORL303', 'CORL303']	CORL303_LUNG	1297438	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002095		DOID:1324	lung cancer
935	lung small cell carcinoma	NCI-H1963	CVCL_1510	['H1963', 'H-1963', 'NCIH1963']	NCIH1963_LUNG	688010	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000729		DOID:1324	lung cancer
936	lung small cell carcinoma	COR-L47	CVCL_2415	['CorL47', 'CORL47']	CORL47_LUNG	NA	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000695		DOID:1324	lung cancer
937	lung small cell carcinoma	NCI-H64	CVCL_1573	['H64', 'H-64']	NCIH64_LUNG	688026	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001599		DOID:1324	lung cancer
938	lung small cell carcinoma	NCI-H209	CVCL_1525	['H209', 'H-209', 'NCIH209']	NCIH209_LUNG	688013	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000290		DOID:1324	lung cancer
939	lung small cell carcinoma	COR-L95	CVCL_2418	['CORL95']	CORL95_LUNG	1297439	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000743		DOID:1324	lung cancer
940	lung small cell carcinoma	CPC-N	CVCL_1146	['']	CPCN_LUNG	753547	C4917	DOID:5409	[u'DOID:5409', u'DOID:3905', u'DOID:1324', u'DOID:0050615', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001049		DOID:1324	lung cancer
